"","season","region","Phylum","abondance","rank"
"2665","Summer","3-Atlantic - Western Channel","Phaeocystis",0.00674658228106008,15
"2666","Summer","3-Atlantic - Western Channel","Phalacroma",1.22510447474483e-05,161
"2667","Summer","3-Atlantic - Western Channel","Phytoflagellés",0.501952527846841,1
"2668","Summer","3-Atlantic - Western Channel","Pinnularia",0,235
"2669","Summer","3-Atlantic - Western Channel","Plagiogramma",0.000350941385994613,53
"2670","Summer","3-Atlantic - Western Channel","Plagiogrammopsis",0.000153138059343104,87
"2671","Summer","3-Atlantic - Western Channel","Plagiolemma",5.10460197810346e-05,142
"2672","Summer","3-Atlantic - Western Channel","Plagiotropidaceae",0.000127615049452587,92.5
"2673","Summer","3-Atlantic - Western Channel","Plagiotropis",0,235
"2674","Summer","3-Atlantic - Western Channel","Pleurosigma",0.000151878626977327,88
"2675","Summer","3-Atlantic - Western Channel","Podolampas",5.10460197810346e-06,163
"2676","Summer","3-Atlantic - Western Channel","Podosira",5.10460197810346e-05,142
"2677","Summer","3-Atlantic - Western Channel","Polykrikaceae",0,235
"2678","Summer","3-Atlantic - Western Channel","Polykrikos",7.23461316714845e-05,120
"2679","Summer","3-Atlantic - Western Channel","Porosira",0,235
"2680","Summer","3-Atlantic - Western Channel","Prasinophyceae",0.00182276828968111,24
"2681","Summer","3-Atlantic - Western Channel","Proboscia",0.000226290623123799,69
"2682","Summer","3-Atlantic - Western Channel","Pronoctiluca",5.25044774890642e-05,137
"2683","Summer","3-Atlantic - Western Channel","Prorocentraceae",0,235
"2684","Summer","3-Atlantic - Western Channel","Prorocentrales",0,235
"2685","Summer","3-Atlantic - Western Channel","Prorocentrum",0.0024794673830707,22
"2686","Summer","3-Atlantic - Western Channel","Protoceratium",0.000109442666410538,103
"2687","Summer","3-Atlantic - Western Channel","Protoctista",0.000748674956788508,37
"2688","Summer","3-Atlantic - Western Channel","Protoperidinium",0.000375746845073262,52
"2689","Summer","3-Atlantic - Western Channel","Prymnesiaceae",0,235
"2690","Summer","3-Atlantic - Western Channel","Prymnesiales",0,235
"2691","Summer","3-Atlantic - Western Channel","Prymnesiophyceae",5.42363960173493e-05,135
"2692","Summer","3-Atlantic - Western Channel","Prymnesium",0,235
"2693","Summer","3-Atlantic - Western Channel","Pseliodinium",6.38075247262933e-05,126.5
"2694","Summer","3-Atlantic - Western Channel","Pseudo-nitzschia",0.0109331368635785,9
"2695","Summer","3-Atlantic - Western Channel","Pseudopedinella",0,235
"2696","Summer","3-Atlantic - Western Channel","Pseudosolenia",0,235
"2697","Summer","3-Atlantic - Western Channel","Pyramimonas",0.000187823175348166,78
"2698","Summer","3-Atlantic - Western Channel","Pyrocystaceae",3.19037623631466e-05,156
"2699","Summer","3-Atlantic - Western Channel","Pyrocystis",4.25383498175289e-05,153
"2700","Summer","3-Atlantic - Western Channel","Pyrophacaceae",0,235
"2701","Summer","3-Atlantic - Western Channel","Pyrophacus",2.55230098905173e-05,157.5
"2702","Summer","3-Atlantic - Western Channel","Raphidophyceae.x",6.38075247262933e-05,126.5
"2703","Summer","3-Atlantic - Western Channel","Rhabdonema",0,235
"2704","Summer","3-Atlantic - Western Channel","Rhaphoneis",0.000127615049452587,92.5
"2705","Summer","3-Atlantic - Western Channel","Rhizosolenia",0.00261768566663091,21
"2706","Summer","3-Atlantic - Western Channel","Rhizosoleniaceae",0.000326694526598622,57
"2707","Summer","3-Atlantic - Western Channel","Scenedesmus",0.000180484141368658,80
"2708","Summer","3-Atlantic - Western Channel","Schroederella",0,235
"2709","Summer","3-Atlantic - Western Channel","Scrippsiella",0.00121374648560764,29
"2710","Summer","3-Atlantic - Western Channel","Selenastrum",0,235
"2711","Summer","3-Atlantic - Western Channel","Sinophysis",0,235
"2712","Summer","3-Atlantic - Western Channel","Skeletonema",0.00417314102118994,18
"2713","Summer","3-Atlantic - Western Channel","Spatulodinium",0,235
"2714","Summer","3-Atlantic - Western Channel","Staurastrum",0,235
"2715","Summer","3-Atlantic - Western Channel","Stauroneis",0.000165899564288363,82
"2716","Summer","3-Atlantic - Western Channel","Stephanopyxis",0.000114853544507328,100.5
"2717","Summer","3-Atlantic - Western Channel","Striatella",4.93904731935416e-05,148
"2718","Summer","3-Atlantic - Western Channel","Surirella",0.000288045397335838,61
"2719","Summer","3-Atlantic - Western Channel","Surirellaceae",0,235
"2720","Summer","3-Atlantic - Western Channel","Synedra",5.10460197810346e-05,142
"2721","Summer","3-Atlantic - Western Channel","Tabellaria",0,235
"2722","Summer","3-Atlantic - Western Channel","Tetraselmis",0,235
"2723","Summer","3-Atlantic - Western Channel","Thalassionema",0.00350229903860497,20
"2724","Summer","3-Atlantic - Western Channel","Thalassionemataceae",0.000480933578525238,44
"2725","Summer","3-Atlantic - Western Channel","Thalassiosira",0.00081563148483554,34
"2726","Summer","3-Atlantic - Western Channel","Thalassiosiraceae",0.000339533373998094,55
"2727","Summer","3-Atlantic - Western Channel","Thalassiosirales",0,235
"2728","Summer","3-Atlantic - Western Channel","Thalassiothrix",0,235
"2729","Summer","3-Atlantic - Western Channel","Thecadinium",0,235
"2730","Summer","3-Atlantic - Western Channel","Tiarina",0,235
"2731","Summer","3-Atlantic - Western Channel","Tintinnidae",6.38075247262933e-05,126.5
"2732","Summer","3-Atlantic - Western Channel","Tintinnina",9.48855426518056e-05,110
"2733","Summer","3-Atlantic - Western Channel","Torodinium",5.44305928317337e-05,134
"2734","Summer","3-Atlantic - Western Channel","Toxarium",0,235
"2735","Summer","3-Atlantic - Western Channel","Toxonidea",0,235
"2736","Summer","3-Atlantic - Western Channel","Trachyneis",0,235
"2737","Summer","3-Atlantic - Western Channel","Triadinium",0,235
"2738","Summer","3-Atlantic - Western Channel","Triceratiaceae",0,235
"2739","Summer","3-Atlantic - Western Channel","Triceratium",2.29707089014656e-05,159
"2740","Summer","3-Atlantic - Western Channel","Trieres",4.8725746154624e-05,150
"2741","Summer","3-Atlantic - Western Channel","Trigonium",7.6569029671552e-05,118
"2742","Summer","3-Atlantic - Western Channel","Tripos",0.000326108040413903,58
"2743","Summer","3-Atlantic - Western Channel","Vulcanodinium",0,235
"2744","Summer","3-Atlantic - Western Channel","Warnowia",6.2647387913088e-05,131
"2745","Summer","3-Atlantic - Western Channel","Warnowiaceae",0,235
"2746","Winter","1-Mediterranean sea","Achnanthaceae",0,213
"2747","Winter","1-Mediterranean sea","Achnanthes",0.0034459340333755,29
"2748","Winter","1-Mediterranean sea","Actinastrum",0,213
"2749","Winter","1-Mediterranean sea","Actinocyclus",0.000639637428417414,77
"2750","Winter","1-Mediterranean sea","Actinoptychus",0,213
"2751","Winter","1-Mediterranean sea","Adenoides",0,213
"2752","Winter","1-Mediterranean sea","Akashiwo",0.000336335173627936,102
"2753","Winter","1-Mediterranean sea","Alexandrium",0.000538092795558592,83
"2754","Winter","1-Mediterranean sea","Amphidiniopsis",0,213
"2755","Winter","1-Mediterranean sea","Amphidinium",0.001499707293958,48
"2756","Winter","1-Mediterranean sea","Amphidoma",0.000216215468760816,115.5
"2757","Winter","1-Mediterranean sea","Amphidomataceae",0,213
"2758","Winter","1-Mediterranean sea","Amphiprora",0,213
"2759","Winter","1-Mediterranean sea","Amphora",0.000396395026061496,93
"2760","Winter","1-Mediterranean sea","Amylax",0,213
"2761","Winter","1-Mediterranean sea","Anabaena",0,213
"2762","Winter","1-Mediterranean sea","Ankistrodesmus",0,213
"2763","Winter","1-Mediterranean sea","Apedinella",0,213
"2764","Winter","1-Mediterranean sea","Archaeperidinium",0.000712710248878245,70
"2765","Winter","1-Mediterranean sea","Asterionella",0.000475674031273795,84
"2766","Winter","1-Mediterranean sea","Asterionellopsis",0.0353638417114045,9
"2767","Winter","1-Mediterranean sea","Asterolampra",0,213
"2768","Winter","1-Mediterranean sea","Asterolampraceae",0,213
"2769","Winter","1-Mediterranean sea","Asteromphalus",0.000331530385433251,103
"2770","Winter","1-Mediterranean sea","Asteroplanus",0,213
"2771","Winter","1-Mediterranean sea","Attheya",0,213
"2772","Winter","1-Mediterranean sea","Aulacodiscaceae",0,213
"2773","Winter","1-Mediterranean sea","Aulacodiscus",0,213
"2774","Winter","1-Mediterranean sea","Aulacoseira",0,213
"2775","Winter","1-Mediterranean sea","Aulacoseiraceae",0,213
"2776","Winter","1-Mediterranean sea","Auricula",0,213
"2777","Winter","1-Mediterranean sea","Azadinium",0.00989185769580733,14
"2778","Winter","1-Mediterranean sea","Bacillaria",0.00151350828132571,46.5
"2779","Winter","1-Mediterranean sea","Bacillariaceae",0,213
"2780","Winter","1-Mediterranean sea","Bacillariophyceae.x",0,213
"2781","Winter","1-Mediterranean sea","Bacteriastrum",0.00593182438209021,22
"2782","Winter","1-Mediterranean sea","Bellerochea",0,213
"2783","Winter","1-Mediterranean sea","Biddulphia",0.000648646406282448,75
"2784","Winter","1-Mediterranean sea","Biddulphiaceae",0,213
"2785","Winter","1-Mediterranean sea","Bleakeleya",0,213
"2786","Winter","1-Mediterranean sea","Blepharocysta",0,213
"2787","Winter","1-Mediterranean sea","Brockmanniella",0,213
"2788","Winter","1-Mediterranean sea","Caloneis",0,213
"2789","Winter","1-Mediterranean sea","Campylodiscus",0,213
"2790","Winter","1-Mediterranean sea","Campyloneis",0,213
"2791","Winter","1-Mediterranean sea","Campylosira",0,213
"2792","Winter","1-Mediterranean sea","Centriques",0.00111196526791277,57
"2793","Winter","1-Mediterranean sea","Centrodinium",0,213
"2794","Winter","1-Mediterranean sea","Cerataulina",0.00362042544041833,28
"2795","Winter","1-Mediterranean sea","Ceratiaceae",0,213
"2796","Winter","1-Mediterranean sea","Ceratium",0.00027026933595102,110
"2797","Winter","1-Mediterranean sea","Ceratocorys",0,213
"2798","Winter","1-Mediterranean sea","Ceratoperidinium",0,213
"2799","Winter","1-Mediterranean sea","Chaetoceros",0.0811069961209443,3
"2800","Winter","1-Mediterranean sea","Chaetocerotaceae",0,213
"2801","Winter","1-Mediterranean sea","Chattonella",0,213
"2802","Winter","1-Mediterranean sea","Chattonellales",0,213
"2803","Winter","1-Mediterranean sea","Chlorodendrales",0,213
"2804","Winter","1-Mediterranean sea","Chlorophyceae",0,213
"2805","Winter","1-Mediterranean sea","Choanofila",0,213
"2806","Winter","1-Mediterranean sea","Chromista.x",0,213
"2807","Winter","1-Mediterranean sea","Chrysochromulina",0.00469777245762136,25
"2808","Winter","1-Mediterranean sea","Chrysophyceae.x",0,213
"2809","Winter","1-Mediterranean sea","Ciliophora.x",0,213
"2810","Winter","1-Mediterranean sea","Climaconeis",0,213
"2811","Winter","1-Mediterranean sea","Climacosphenia",0,213
"2812","Winter","1-Mediterranean sea","Closterium",0,213
"2813","Winter","1-Mediterranean sea","Coccolithaceae",0,213
"2814","Winter","1-Mediterranean sea","Coccolithophora",0,213
"2815","Winter","1-Mediterranean sea","Coccolithus",0,213
"2816","Winter","1-Mediterranean sea","Cocconeis",0.00125844732156719,52
"2817","Winter","1-Mediterranean sea","Coccosphaerales",0,213
"2818","Winter","1-Mediterranean sea","Cochlodinium",0,213
"2819","Winter","1-Mediterranean sea","Coolia",0,213
"2820","Winter","1-Mediterranean sea","Corethron",0,213
"2821","Winter","1-Mediterranean sea","Corymbellus",0,213
"2822","Winter","1-Mediterranean sea","Corythodinium",0.000456454878495056,86
"2823","Winter","1-Mediterranean sea","Coscinodiscaceae",0,213
"2824","Winter","1-Mediterranean sea","Coscinodiscales",0,213
"2825","Winter","1-Mediterranean sea","Coscinodiscophycidae",0,213
"2826","Winter","1-Mediterranean sea","Coscinodiscus",0.000378377070331428,96.5
"2827","Winter","1-Mediterranean sea","Cosmarium",0,213
"2828","Winter","1-Mediterranean sea","Crucigenia",0,213
"2829","Winter","1-Mediterranean sea","Cryptomonadales",0,213
"2830","Winter","1-Mediterranean sea","Cryptophyceae.x",0.0742998641624155,5
"2831","Winter","1-Mediterranean sea","Cyanobacteria",0,213
"2832","Winter","1-Mediterranean sea","Cyanophyceae.x",0,213
"2833","Winter","1-Mediterranean sea","Cyclotella",0.00054053867190204,81.5
"2834","Winter","1-Mediterranean sea","Cylindrotheca",0.0809029258502498,4
"2835","Winter","1-Mediterranean sea","Cymatosiraceae",0.0012972928125649,51
"2836","Winter","1-Mediterranean sea","Cymbella",0,213
"2837","Winter","1-Mediterranean sea","Cymbellaceae",0.000648646406282448,75
"2838","Winter","1-Mediterranean sea","Dactyliosolen",0.0524340835089789,6
"2839","Winter","1-Mediterranean sea","Delphineis",0,213
"2840","Winter","1-Mediterranean sea","Desmodesmus",0,213
"2841","Winter","1-Mediterranean sea","Detonula",0.00259458562512979,35
"2842","Winter","1-Mediterranean sea","Diatoma",0,213
"2843","Winter","1-Mediterranean sea","Dictyocha",0.00115856070291632,56
"2844","Winter","1-Mediterranean sea","Dictyochaceae",0,213
"2845","Winter","1-Mediterranean sea","Dictyochales",0,213
"2846","Winter","1-Mediterranean sea","Dictyochophyceae.x",0,213
"2847","Winter","1-Mediterranean sea","Dinobryon",0.0171119099562131,12
"2848","Winter","1-Mediterranean sea","Dinoflagellata.x",0,213
"2849","Winter","1-Mediterranean sea","Dinophyceae.x",0,213
"2850","Winter","1-Mediterranean sea","Dinophysiaceae",0,213
"2851","Winter","1-Mediterranean sea","Dinophysiales",0,213
"2852","Winter","1-Mediterranean sea","Dinophysis",0.000395268903828367,94
"2853","Winter","1-Mediterranean sea","Diploneis",0.000718144235526996,69
"2854","Winter","1-Mediterranean sea","Diplopsalis",0.00105981024851613,58
"2855","Winter","1-Mediterranean sea","Diplopsalopsis",0,213
"2856","Winter","1-Mediterranean sea","Ditylum",0.00341759934492903,30
"2857","Winter","1-Mediterranean sea","Donkinia",0,213
"2858","Winter","1-Mediterranean sea","Ebria",0.00200437583202594,42
"2859","Winter","1-Mediterranean sea","Ebriaceae",0,213
"2860","Winter","1-Mediterranean sea","Ensiculifera",0,213
"2861","Winter","1-Mediterranean sea","Entomoneidaceae",0,213
"2862","Winter","1-Mediterranean sea","Entomoneis",0.000710422254499824,71
"2863","Winter","1-Mediterranean sea","Eucampia",0.00137401443051228,50
"2864","Winter","1-Mediterranean sea","Euglena",0.000471040842657492,85
"2865","Winter","1-Mediterranean sea","Euglenaceae",0.000972969609423672,61
"2866","Winter","1-Mediterranean sea","Euglenia",0,213
"2867","Winter","1-Mediterranean sea","Euglenoidea",0.00253245474330197,36
"2868","Winter","1-Mediterranean sea","Eunotogramma",0,213
"2869","Winter","1-Mediterranean sea","Eutreptia",0.0009008977865034,63
"2870","Winter","1-Mediterranean sea","Eutreptiaceae",0.00138377900006922,49
"2871","Winter","1-Mediterranean sea","Eutreptiella",0.00492490789955192,24
"2872","Winter","1-Mediterranean sea","Eutreptiida",0,213
"2873","Winter","1-Mediterranean sea","Fibrocapsa",0,213
"2874","Winter","1-Mediterranean sea","Fragilaria",0,213
"2875","Winter","1-Mediterranean sea","Fragilariaceae",0,213
"2876","Winter","1-Mediterranean sea","Fragilidium",0,213
"2877","Winter","1-Mediterranean sea","Gambierdiscus",0,213
"2878","Winter","1-Mediterranean sea","Gomphonema",0,213
"2879","Winter","1-Mediterranean sea","Gomphonemataceae",0,213
"2880","Winter","1-Mediterranean sea","Goniodoma",0.000432430937521632,90
"2881","Winter","1-Mediterranean sea","Goniodomataceae",0,213
"2882","Winter","1-Mediterranean sea","Gonyaulacaceae",0,213
"2883","Winter","1-Mediterranean sea","Gonyaulacales",0,213
"2884","Winter","1-Mediterranean sea","Gonyaulax",0.000451070202069978,87
"2885","Winter","1-Mediterranean sea","Grammatophora",0.000807061700226016,66
"2886","Winter","1-Mediterranean sea","Guinardia",0.00333698918158286,31
"2887","Winter","1-Mediterranean sea","Gymnodiniaceae",0.0027026933595102,34
"2888","Winter","1-Mediterranean sea","Gymnodiniales",0.0059745693205446,21
"2889","Winter","1-Mediterranean sea","Gymnodinium",0.00294973472843571,33
"2890","Winter","1-Mediterranean sea","Gyrodinium",0.00235201702444245,37
"2891","Winter","1-Mediterranean sea","Gyrosigma",0,213
"2892","Winter","1-Mediterranean sea","Halosphaera",0,213
"2893","Winter","1-Mediterranean sea","Hantzschia",0,213
"2894","Winter","1-Mediterranean sea","Haptolina",0,213
"2895","Winter","1-Mediterranean sea","Haslea",0.000216215468760816,115.5
"2896","Winter","1-Mediterranean sea","Helicostomella",0,213
"2897","Winter","1-Mediterranean sea","Helicotheca",0,213
"2898","Winter","1-Mediterranean sea","Heliopeltaceae",0,213
"2899","Winter","1-Mediterranean sea","Hemiaulus",0.0312492545416575,11
"2900","Winter","1-Mediterranean sea","Hemidiscaceae",0,213
"2901","Winter","1-Mediterranean sea","Hermesinum",0.000612610494822312,79
"2902","Winter","1-Mediterranean sea","Heterocapsa",0.00305205203798162,32
"2903","Winter","1-Mediterranean sea","Heterocapsaceae",0,213
"2904","Winter","1-Mediterranean sea","Heterosigma",0.000216215468760816,115.5
"2905","Winter","1-Mediterranean sea","Hyalodiscaceae",0,213
"2906","Winter","1-Mediterranean sea","Isthmia",0,213
"2907","Winter","1-Mediterranean sea","Karenia",0.000816185094118054,65
"2908","Winter","1-Mediterranean sea","Kareniaceae",0.00030887924108688,105
"2909","Winter","1-Mediterranean sea","Karlodinium",0.00556195654122651,23
"2910","Winter","1-Mediterranean sea","Katodinium",0.00105931068587514,59
"2911","Winter","1-Mediterranean sea","Kofoidinium",0,213
"2912","Winter","1-Mediterranean sea","Kryptoperidinium",0,213
"2913","Winter","1-Mediterranean sea","Laboea",0,213
"2914","Winter","1-Mediterranean sea","Lauderia",0.00637308278042551,19
"2915","Winter","1-Mediterranean sea","Lepidodinium",0.000648646406282448,75
"2916","Winter","1-Mediterranean sea","Leptocylindraceae",0,213
"2917","Winter","1-Mediterranean sea","Leptocylindrus",0.155498751204325,2
"2918","Winter","1-Mediterranean sea","Lessardia",0,213
"2919","Winter","1-Mediterranean sea","Levanderina",0,213
"2920","Winter","1-Mediterranean sea","Licmophora",0.00124323894537469,53
"2921","Winter","1-Mediterranean sea","Lingulodinium",0.000324323203141224,104
"2922","Winter","1-Mediterranean sea","Lioloma",0.00122522098964462,54
"2923","Winter","1-Mediterranean sea","Lithodesmiaceae",0,213
"2924","Winter","1-Mediterranean sea","Lithodesmium",0.00192191527787392,44
"2925","Winter","1-Mediterranean sea","Lyrella",0,213
"2926","Winter","1-Mediterranean sea","Mediopyxis",0,213
"2927","Winter","1-Mediterranean sea","Melosira",0.00749546958370829,17
"2928","Winter","1-Mediterranean sea","Melosiraceae",0,213
"2929","Winter","1-Mediterranean sea","Meringosphaera",0,213
"2930","Winter","1-Mediterranean sea","Merismopedia",0,213
"2931","Winter","1-Mediterranean sea","Mesodinium",0.000783781074257958,67
"2932","Winter","1-Mediterranean sea","Mesoporos",0,213
"2933","Winter","1-Mediterranean sea","Metaphalacroma",0,213
"2934","Winter","1-Mediterranean sea","Meuniera",0,213
"2935","Winter","1-Mediterranean sea","Micracanthodinium",0,213
"2936","Winter","1-Mediterranean sea","Microcystis",0,213
"2937","Winter","1-Mediterranean sea","Minutocellus",0,213
"2938","Winter","1-Mediterranean sea","Navicula",0.00156010644269658,45
"2939","Winter","1-Mediterranean sea","Naviculaceae",0,213
"2940","Winter","1-Mediterranean sea","Naviculales",0.000864861875043264,64
"2941","Winter","1-Mediterranean sea","Nematodinium",0,213
"2942","Winter","1-Mediterranean sea","Neocalyptrella",0.000216215468760816,115.5
"2943","Winter","1-Mediterranean sea","Neoceratium",0.000302701656265142,106.5
"2944","Winter","1-Mediterranean sea","Nitzschia",0.0330180074268193,10
"2945","Winter","1-Mediterranean sea","Noctiluca",0.00036035911460136,99.5
"2946","Winter","1-Mediterranean sea","Noctilucaceae",0,213
"2947","Winter","1-Mediterranean sea","Noctilucales",0.000432430937521632,90
"2948","Winter","1-Mediterranean sea","Oblea",0.00846843919313196,16
"2949","Winter","1-Mediterranean sea","Octactis",0,213
"2950","Winter","1-Mediterranean sea","Odontella",0.0003860990513586,95
"2951","Winter","1-Mediterranean sea","Olisthodiscus",0,213
"2952","Winter","1-Mediterranean sea","Ophiaster",0.000432430937521632,90
"2953","Winter","1-Mediterranean sea","Ornithocercus",0,213
"2954","Winter","1-Mediterranean sea","Oscillatoria",0.000984981579910384,60
"2955","Winter","1-Mediterranean sea","Ostreopsis",0.000378377070331428,96.5
"2956","Winter","1-Mediterranean sea","Oxyrrhis",0,213
"2957","Winter","1-Mediterranean sea","Oxytoxaceae",0,213
"2958","Winter","1-Mediterranean sea","Oxytoxum",0.000961543588716799,62
"2959","Winter","1-Mediterranean sea","Pachysphaera",0,213
"2960","Winter","1-Mediterranean sea","Palaeophalacroma",0,213
"2961","Winter","1-Mediterranean sea","Paralia",0.00461914865079925,27
"2962","Winter","1-Mediterranean sea","Pediastrum",0,213
"2963","Winter","1-Mediterranean sea","Pedinellales",0,213
"2964","Winter","1-Mediterranean sea","Pennées",0.00204358491441674,41
"2965","Winter","1-Mediterranean sea","Peridiniaceae",0,213
"2966","Winter","1-Mediterranean sea","Peridiniales",0,213
"2967","Winter","1-Mediterranean sea","Peridiniella",0.00642159942219623,18
"2968","Winter","1-Mediterranean sea","Peridiniida",0,213
"2969","Winter","1-Mediterranean sea","Peridinium",0.000707883521011438,72
"2970","Winter","1-Mediterranean sea","Phaeocystis",0,213
"2971","Winter","1-Mediterranean sea","Phalacroma",0.00036459863359667,98
"2972","Winter","1-Mediterranean sea","Phytoflagellés",0,213
"2973","Winter","1-Mediterranean sea","Pinnularia",0,213
"2974","Winter","1-Mediterranean sea","Plagiogramma",0.00151350828132571,46.5
"2975","Winter","1-Mediterranean sea","Plagiogrammopsis",0,213
"2976","Winter","1-Mediterranean sea","Plagiolemma",0,213
"2977","Winter","1-Mediterranean sea","Plagiotropidaceae",0,213
"2978","Winter","1-Mediterranean sea","Plagiotropis",0,213
"2979","Winter","1-Mediterranean sea","Pleurosigma",0.000747183947783279,68
"2980","Winter","1-Mediterranean sea","Podolampas",0.00036035911460136,99.5
"2981","Winter","1-Mediterranean sea","Podosira",0,213
"2982","Winter","1-Mediterranean sea","Polykrikaceae",0,213
"2983","Winter","1-Mediterranean sea","Polykrikos",0.000425223755229605,92
"2984","Winter","1-Mediterranean sea","Porosira",0,213
"2985","Winter","1-Mediterranean sea","Prasinophyceae",0.000586870558065072,80
"2986","Winter","1-Mediterranean sea","Proboscia",0.002273107362367,38
"2987","Winter","1-Mediterranean sea","Pronoctiluca",0.000216215468760816,115.5
"2988","Winter","1-Mediterranean sea","Prorocentraceae",0,213
"2989","Winter","1-Mediterranean sea","Prorocentrales",0,213
"2990","Winter","1-Mediterranean sea","Prorocentrum",0.0374695401377251,8
"2991","Winter","1-Mediterranean sea","Protoceratium",0.000275183323877402,109
"2992","Winter","1-Mediterranean sea","Protoctista",0,213
"2993","Winter","1-Mediterranean sea","Protoperidinium",0.000621375986799102,78
"2994","Winter","1-Mediterranean sea","Prymnesiaceae",0,213
"2995","Winter","1-Mediterranean sea","Prymnesiales",0,213
"2996","Winter","1-Mediterranean sea","Prymnesiophyceae",0,213
"2997","Winter","1-Mediterranean sea","Prymnesium",0,213
"2998","Winter","1-Mediterranean sea","Pseliodinium",0.000216215468760816,115.5
"2999","Winter","1-Mediterranean sea","Pseudo-nitzschia",0.0454849684439001,7
"3000","Winter","1-Mediterranean sea","Pseudopedinella",0,213
"3001","Winter","1-Mediterranean sea","Pseudosolenia",0.000702700273472652,73
"3002","Winter","1-Mediterranean sea","Pyramimonas",0.000216215468760816,115.5
"3003","Winter","1-Mediterranean sea","Pyrocystaceae",0,213
"3004","Winter","1-Mediterranean sea","Pyrocystis",0.000216215468760816,115.5
"3005","Winter","1-Mediterranean sea","Pyrophacaceae",0,213
"3006","Winter","1-Mediterranean sea","Pyrophacus",0.000216215468760816,115.5
"3007","Winter","1-Mediterranean sea","Raphidophyceae.x",0,213
"3008","Winter","1-Mediterranean sea","Rhabdonema",0,213
"3009","Winter","1-Mediterranean sea","Rhaphoneis",0,213
"3010","Winter","1-Mediterranean sea","Rhizosolenia",0.00465267398898859,26
"3011","Winter","1-Mediterranean sea","Rhizosoleniaceae",0,213
"3012","Winter","1-Mediterranean sea","Scenedesmus",0.00118918507818449,55
"3013","Winter","1-Mediterranean sea","Schroederella",0,213
"3014","Winter","1-Mediterranean sea","Scrippsiella",0.00224141697081978,39
"3015","Winter","1-Mediterranean sea","Selenastrum",0,213
"3016","Winter","1-Mediterranean sea","Sinophysis",0,213
"3017","Winter","1-Mediterranean sea","Skeletonema",0.160350647699665,1
"3018","Winter","1-Mediterranean sea","Spatulodinium",0,213
"3019","Winter","1-Mediterranean sea","Staurastrum",0,213
"3020","Winter","1-Mediterranean sea","Stauroneis",0,213
"3021","Winter","1-Mediterranean sea","Stephanopyxis",0,213
"3022","Winter","1-Mediterranean sea","Striatella",0.00054053867190204,81.5
"3023","Winter","1-Mediterranean sea","Surirella",0.000216215468760816,115.5
"3024","Winter","1-Mediterranean sea","Surirellaceae",0,213
"3025","Winter","1-Mediterranean sea","Synedra",0.00197476794801545,43
"3026","Winter","1-Mediterranean sea","Tabellaria",0,213
"3027","Winter","1-Mediterranean sea","Tetraselmis",0,213
"3028","Winter","1-Mediterranean sea","Thalassionema",0.012116307647397,13
"3029","Winter","1-Mediterranean sea","Thalassionemataceae",0.0062019700249813,20
"3030","Winter","1-Mediterranean sea","Thalassiosira",0.00852760262985755,15
"3031","Winter","1-Mediterranean sea","Thalassiosiraceae",0.000288287291681088,108
"3032","Winter","1-Mediterranean sea","Thalassiosirales",0,213
"3033","Winter","1-Mediterranean sea","Thalassiothrix",0.00222393053582554,40
"3034","Winter","1-Mediterranean sea","Thecadinium",0,213
"3035","Winter","1-Mediterranean sea","Tiarina",0,213
"3036","Winter","1-Mediterranean sea","Tintinnidae",0,213
"3037","Winter","1-Mediterranean sea","Tintinnina",0,213
"3038","Winter","1-Mediterranean sea","Torodinium",0.000356565860763451,101
"3039","Winter","1-Mediterranean sea","Toxarium",0,213
"3040","Winter","1-Mediterranean sea","Toxonidea",0,213
"3041","Winter","1-Mediterranean sea","Trachyneis",0,213
"3042","Winter","1-Mediterranean sea","Triadinium",0,213
"3043","Winter","1-Mediterranean sea","Triceratiaceae",0,213
"3044","Winter","1-Mediterranean sea","Triceratium",0,213
"3045","Winter","1-Mediterranean sea","Trieres",0.000302701656265142,106.5
"3046","Winter","1-Mediterranean sea","Trigonium",0,213
"3047","Winter","1-Mediterranean sea","Tripos",0.00044233393609083,88
"3048","Winter","1-Mediterranean sea","Vulcanodinium",0,213
"3049","Winter","1-Mediterranean sea","Warnowia",0,213
"3050","Winter","1-Mediterranean sea","Warnowiaceae",0,213
"3051","Winter","2-Eastern Channel - North Sea","Achnanthaceae",0,206.5
"3052","Winter","2-Eastern Channel - North Sea","Achnanthes",0,206.5
"3053","Winter","2-Eastern Channel - North Sea","Actinastrum",0,206.5
"3054","Winter","2-Eastern Channel - North Sea","Actinocyclus",0.00135291627383662,63
"3055","Winter","2-Eastern Channel - North Sea","Actinoptychus",0.00307558962695262,39
"3056","Winter","2-Eastern Channel - North Sea","Adenoides",0,206.5
"3057","Winter","2-Eastern Channel - North Sea","Akashiwo",0.000514743033799602,92
"3058","Winter","2-Eastern Channel - North Sea","Alexandrium",0.000441208314685373,96
"3059","Winter","2-Eastern Channel - North Sea","Amphidiniopsis",0,206.5
"3060","Winter","2-Eastern Channel - North Sea","Amphidinium",0.00101073471422508,73
"3061","Winter","2-Eastern Channel - North Sea","Amphidoma",0,206.5
"3062","Winter","2-Eastern Channel - North Sea","Amphidomataceae",0,206.5
"3063","Winter","2-Eastern Channel - North Sea","Amphiprora",0,206.5
"3064","Winter","2-Eastern Channel - North Sea","Amphora",0,206.5
"3065","Winter","2-Eastern Channel - North Sea","Amylax",0,206.5
